3.46824	-0.124759	0.635486	-0.208922	0.365446	-0.640547	-0.337894	-0.231598	0.269828	0.534203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3.66026	-0.208635	-1.38958	0.0599107	1.43148	-0.714604	-0.778546	-0.157229	0.089753	0.538029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6.11493	-0.163654	-1.77043	-0.124357	0.490807	0.0134808	-0.42698	-0.240284	0.267278	0.252145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5.58232	0.0440158	0.781573	-0.642659	-1.19172	-0.540647	0.099835	-0.207426	0.362507	-0.0569005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-1.02658	0.175853	2.14223	-1.13803	0.832837	0.088871	0.0275822	-0.0902937	0.165802	-0.0151958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.0769451	0.655226	0.192607	-0.596062	1.05031	-1.08303	-0.0469577	0.147328	-0.119775	0.0530591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.983182	1.39392	1.82095	-1.97044	-0.00130473	-0.580176	0.331312	0.177387	-0.0270523	0.0101943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.2258	0.787421	0.468077	-1.05094	0.30296	-0.852694	0.178288	0.135506	-0.0335639	0.175858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.131171	0.340816	2.29109	-1.06313	0.846919	-0.1647	0.190199	-0.0374052	0.14854	0.158632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3.60124	0.328685	2.05136	-1.13636	-0.855326	-0.768122	0.386129	-0.0465835	0.233536	0.181566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.26099	-0.0370331	2.25319	-0.28818	0.596782	0.0420153	0.276011	-0.109007	0.184493	0.326267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3.35145	0.0143146	2.2284	-0.472054	-0.753112	-0.602391	0.231802	-0.114742	0.214293	0.366533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.30007	-0.213406	1.96083	0.24805	0.373332	-0.0522106	0.0941102	-0.148908	0.153615	0.492182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6.09498	-0.195588	-1.44165	0.0419002	0.262868	0.188354	-0.308702	-0.235435	0.250433	0.269035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6.1691	-0.134416	-2.62442	-0.0239474	0.764684	0.642372	0.208953	0.0355297	-0.012598	0.0177639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.08112	-0.0618634	1.74114	-0.170451	-0.902169	-0.492922	0.147906	-0.12661	0.182928	0.388701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5.96364	-0.135972	-1.05313	-0.132073	-0.00167707	-0.0302438	-0.23832	-0.221641	0.273291	0.212645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3.5141	0.124673	2.20288	-0.714491	-0.806958	-0.710071	0.191549	-0.103301	0.222011	0.333506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.858392	0.267857	1.92008	-0.879019	0.483971	-0.400257	0.277468	-0.010899	0.145135	0.214185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.66546	0.0108115	-0.0764497	-0.365197	-0.300062	-0.27879	0.147994	-0.0757637	0.178581	0.104783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5.27222	-0.206933	-1.82862	0.0978173	0.840518	0.00610497	-0.379228	-0.145822	0.128829	0.401865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.342347	2.17704	1.52109	-1.86129	0.0955544	-0.266179	0.169232	0.185759	-0.106402	-0.0382731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-1.98778	0.482895	1.30071	-1.73164	0.425954	0.532084	-0.0515609	0.0720037	-0.0768884	-0.0888083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.2744	0.328464	1.41691	-0.997398	-0.96353	-0.561954	0.591705	0.00836019	0.189507	0.0763614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5.11753	-0.0234085	0.559913	-0.273028	-0.723364	-0.207234	0.177937	-0.14752	0.240653	0.201794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-3.79073	-1.64708	0.243972	0.402715	0.527837	-0.0785518	0.139702	-0.245491	0.373587	-0.522019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-4.48826	-2.15687	-0.892031	-0.0654961	-0.069469	-0.340531	0.0376689	-0.0848324	0.154702	-0.565108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-5.12743	-2.61814	-1.50651	-0.700206	-0.850198	0.167384	-0.178619	-0.00371194	-0.0595566	0.181706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-4.39662	-2.02811	-0.990817	0.355877	-0.320979	-0.430996	0.305388	-0.0704712	0.196835	-0.296147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-3.70549	-1.57552	-0.237437	0.553693	0.274909	-0.379203	0.313646	-0.108134	0.241516	-0.433852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-4.20226	-1.83929	-0.944871	0.379054	-0.118559	-0.54578	0.284108	-0.0526494	0.17175	-0.37614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-3.98302	-1.63165	0.244361	-0.0335353	0.416849	0.271572	0.0172403	-0.227938	0.306759	-0.320752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-3.59673	-1.43702	0.263033	0.181114	0.532107	-0.0887137	0.152731	-0.16968	0.281873	-0.512487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-3.33107	-1.47122	-1.1352	0.441478	0.470779	-1.13864	0.186517	0.085179	-0.00961612	-0.576511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-1.44034	-0.523858	2.19186	0.143759	1.17589	0.194435	0.0550312	-0.2761	0.340795	0.0915967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-1.62672	-0.593533	2.0822	0.160543	1.1702	0.179586	0.0712477	-0.273756	0.348869	0.00680283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-2.60873	-0.690048	-0.627833	0.354215	0.421319	-0.481104	0.244139	0.0396299	0.0236263	-0.221043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.86141	-0.128996	1.75891	-0.0999211	0.157658	-0.484051	0.0947394	-0.149585	0.217441	0.46681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.990224	-0.591456	0.262956	0.573134	0.512531	-0.0635614	0.197553	-0.0662048	0.0890879	0.177484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-3.05674	-1.20527	1.23255	0.277076	1.01366	0.280728	0.0213428	-0.323725	0.417145	-0.308469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-2.94381	-1.10148	1.30375	0.23151	1.01418	0.272953	0.0564505	-0.291615	0.384378	-0.312303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-4.54499	-2.04595	-0.417944	-0.846098	0.0019043	0.38039	-0.301494	-0.0901797	0.0434852	-0.369959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-3.66057	-0.408524	0.420614	-2.0395	0.188229	0.761176	-0.478094	0.0859898	-0.216798	-0.234752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-2.43178	1.02669	1.15256	-2.2337	0.366044	0.526742	-0.290861	0.150183	-0.218487	-0.219771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3.67236	0.024757	-1.72351	-0.126365	0.219362	0.363639	0.823759	0.269826	-0.205021	-0.0210021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.459329	0.85159	-0.771238	0.536401	0.0238477	0.0979639	0.686244	0.113481	-0.0256274	0.00839133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.0619424	-0.704345	-1.85474	0.0306961	0.21958	-0.0426168	0.566893	0.26233	-0.23853	-0.0376747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-3.40414	3.43913	-1.15924	0.83245	-0.47974	0.0443201	0.383641	-0.116909	0.231788	0.145514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.28922	1.1894	-0.96501	-0.670586	0.673746	-0.580778	0.246656	0.380822	-0.396737	-0.110948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.50065	-0.445281	-2.35745	-0.0360201	1.50227	-1.55827	-0.568344	0.209124	-0.314817	-0.0179392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-3.54326	-1.59567	-1.21861	0.490273	0.296896	-1.14538	0.254628	0.0878651	0.00240376	-0.585456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-2.42161	-1.20757	-1.92658	0.0873683	0.798373	-1.61743	-0.162181	0.246401	-0.288782	-0.366623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.452138	2.05078	-1.45399	0.123575	0.243985	0.197328	0.820117	0.271479	-0.201333	0.0610174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-1.50459	3.10881	-0.395654	-0.574083	0.261688	0.0478123	0.456252	0.270736	-0.240873	0.0399907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.00827	-0.0397521	-2.36045	-0.0410477	1.48989	-1.12148	-0.338598	0.216889	-0.29565	0.0958842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.1883	-0.268561	-1.88255	0.0848934	1.5141	-1.42933	-0.606518	0.0976095	-0.183313	0.12753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5.92505	-0.148953	-1.45756	-0.0661523	0.341678	-0.0998646	-0.431195	-0.252898	0.27769	0.305368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.8361	-0.114755	-2.61942	-0.0751529	1.23713	-0.179909	-0.299268	0.0433653	-0.0848167	0.223097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6.41992	-0.147496	-2.342	-0.0422111	0.46216	0.669283	0.220391	-0.0312319	0.0777644	-0.0644813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.35846	0.433631	1.12023	-1.2187	-0.856091	-0.549941	0.396486	-0.0312285	0.230519	-0.0837905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.96759	0.0658376	-0.0887469	-0.53685	-0.171452	-0.198032	0.00140006	-0.152435	0.258936	0.119401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.160265	1.70043	-0.75626	-0.738546	1.00532	-0.643574	0.130492	0.373593	-0.408382	0.020723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-1.82795	2.19015	0.508667	-1.45034	0.80364	-0.237714	-0.149082	0.248699	-0.297313	-0.183604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.431966	0.751005	1.92225	-1.46036	0.769017	-0.00205431	0.116233	0.0438875	0.0360758	0.0648457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-3.19191	3.79667	-0.0789085	-1.35153	0.101964	0.206887	-0.409003	0.18076	-0.30856	-0.239079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.525685	0.323897	-1.39353	0.0631115	1.29553	-1.40331	-0.282629	0.185253	-0.236511	-0.0590068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-1.97171	1.54875	-0.278495	-0.327157	1.06308	-0.566749	-0.196437	0.0983789	-0.139697	-0.04261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-1.82381	2.8866	-0.831465	-0.235888	0.564844	-0.368227	0.0667929	0.182634	-0.204432	0.0450467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-2.85074	3.36552	-0.284482	0.226461	-0.0884448	0.160224	0.320078	-0.0526245	0.141289	0.184317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-1.43986	2.48159	0.591424	-0.911981	0.386836	0.163726	0.302168	0.161733	-0.116474	0.04346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.83395	0.514036	2.33518	-1.44282	-0.651798	-0.722208	0.38882	0.00829781	0.175267	0.21224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.28261	0.417548	1.45226	-1.1951	-1.02052	-0.637496	0.557318	0.0100064	0.203212	-0.0247548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-1.55352	3.16229	0.665056	-1.40934	0.0763479	-0.018807	0.0885758	0.190668	-0.171014	-0.0764293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-3.38876	-1.03691	0.969939	-0.686924	0.828509	0.482378	-0.198543	-0.179226	0.190015	-0.42078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-1.33393	-0.237156	2.1612	-0.601326	0.988757	0.249774	0.0748737	-0.17834	0.261358	0.0203138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.69038	0.0331142	1.18544	-0.478983	-0.872174	-0.525764	0.12131	-0.171619	0.289324	0.239494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5.74243	0.00617236	-1.85844	-0.0675224	0.367569	0.440325	0.321355	0.00585518	0.0543028	0.0361114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5.60532	0.0761543	-0.408388	-0.347537	-0.589662	0.154422	0.532803	-0.0352083	0.171699	-0.107612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-4.45981	4.76884	-1.09274	0.327488	-0.567368	0.170257	-0.178733	-0.160212	0.164519	0.0688525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-4.28055	4.79688	-1.23103	0.732058	-0.6336	0.045781	0.047686	-0.185574	0.251544	0.169374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-4.1959	5.46421	-1.13749	0.168425	-0.505563	0.0944326	-0.236924	-0.0588171	0.0143715	0.0201959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.33525	1.63661	-1.00152	-0.344375	0.400599	0.189007	0.924433	0.377045	-0.304833	0.0574388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-4.17245	4.63859	-1.39564	-0.0483554	-0.32094	-0.179514	-0.437548	0.0150438	-0.124643	-0.0216461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-3.95985	2.91407	-0.446348	-1.20377	0.10715	0.394952	-0.614291	0.104843	-0.285692	-0.245715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
