subject,session,group,roi_pos_id,roi_name,auc,G1,G1_z
sub-27,ses-02,placebo,37,R_24dd_ROI,3.51720522974366,-5.21342,-1.189628225668769
sub-27,ses-02,placebo,38,R_24dv_ROI,3.234533572273095,-4.66213,-1.0440402633115238
sub-27,ses-02,placebo,39,R_7AL_ROI,5.169867768642406,-4.13469,-0.9047507516829697
sub-27,ses-02,placebo,40,R_SCEF_ROI,4.362901592634574,-2.7008,-0.5260804994664764
sub-27,ses-02,placebo,41,R_6ma_ROI,2.1847880183146744,-1.12373,-0.10959841599907985
sub-27,ses-02,placebo,42,R_7Am_ROI,1.8524871561434129,-2.25984,-0.4096291437715591
sub-27,ses-02,placebo,43,R_7PL_ROI,3.108995266551855,-1.3441,-0.16779504438825105
sub-27,ses-02,placebo,44,R_VIP_ROI,5.420638577062062,-4.08775,-0.8923545555737546
sub-27,ses-02,placebo,45,R_1_ROI,2.292703984478317,-5.25274,-1.2000120865766157
sub-27,ses-02,placebo,46,R_2_ROI,3.302090815856894,-5.15807,-1.1750110664304851
sub-27,ses-02,placebo,47,R_3a_ROI,2.6548575136545693,-4.96991,-1.1253206475998525
sub-27,ses-02,placebo,48,R_6d_ROI,5.747398977177149,-5.20503,-1.1874125442593886
sub-27,ses-02,placebo,49,R_6mp_ROI,1.7322950030427864,-4.93261,-1.1154702403805576
sub-27,ses-02,placebo,50,R_6v_ROI,3.6045959620979535,-4.1906,-0.9195157990725352
sub-27,ses-02,placebo,51,R_33pr_ROI,2.078056306645524,0.371024,0.2851451655738527
sub-27,ses-02,placebo,52,R_a24pr_ROI,1.8227536934773905,-2.34795,-0.43289775985981915
sub-27,ses-02,placebo,53,R_a24_ROI,4.009438987323526,4.6967,1.4274955703655954
sub-27,ses-02,placebo,54,R_d32_ROI,3.2733741610003784,4.45266,1.3630480267249305
sub-27,ses-02,placebo,55,R_p32_ROI,4.122427643901002,3.82586,1.197518931683262
sub-27,ses-02,placebo,58,R_8Av_ROI,1.649480032924299,5.93318,1.754032608395465
sub-27,ses-02,placebo,59,R_8Ad_ROI,4.220054139471029,5.61826,1.670866650178295
sub-27,ses-02,placebo,60,R_9m_ROI,3.2583933110064613,6.17955,1.8190954723798554
sub-27,ses-02,placebo,61,R_8BL_ROI,0.7532283903256973,6.59481,1.9287598182748829
sub-27,ses-02,placebo,62,R_9p_ROI,2.666131458406628,6.06785,1.789597067918856
sub-27,ses-02,placebo,63,R_10d_ROI,3.9881421633435,6.24994,1.837684484823989
sub-27,ses-02,placebo,64,R_8C_ROI,2.849875055524329,4.88,1.4759025313118905
sub-27,ses-02,placebo,65,R_44_ROI,3.526651298110844,3.46824,1.1030765019308666
sub-27,ses-02,placebo,66,R_45_ROI,1.5054790142073955,3.66026,1.1537862926614046
sub-27,ses-02,placebo,67,R_47l_ROI,3.8873594099095,6.11493,1.8020302360658915
sub-27,ses-02,placebo,69,R_IFJp_ROI,0.7792702302594549,0.983182,0.44680751363147503
sub-27,ses-02,placebo,70,R_IFSp_ROI,2.5237736573600205,2.2258,0.7749655114337851
sub-27,ses-02,placebo,71,R_p9-46v_ROI,0.873278864083341,3.60124,1.138199937860257
sub-27,ses-02,placebo,72,R_46_ROI,3.05833882695496,0.26099,0.25608672836291624
sub-27,ses-02,placebo,74,R_9-46d_ROI,2.762038477117261,1.30007,0.5304931930660064
sub-27,ses-02,placebo,75,R_9a_ROI,3.140795594559502,6.09498,1.7967617206764828
sub-27,ses-02,placebo,83,R_LIPd_ROI,2.479637794346888,-0.342347,0.09675388277396421
sub-27,ses-02,placebo,84,R_6a_ROI,3.567399832184804,-1.98778,-0.33778191084712333
sub-27,ses-02,placebo,85,R_i6-8_ROI,0.6801927814274404,4.2744,1.31597205914017
sub-27,ses-02,placebo,86,R_s6-8_ROI,2.587988670739578,5.11753,1.5386308751939066
sub-27,ses-02,placebo,87,R_43_ROI,3.4377462794492826,-3.79073,-0.8139157364779086
sub-27,ses-02,placebo,88,R_OP4_ROI,3.853144622804746,-4.48826,-0.9981236331984177
sub-27,ses-02,placebo,89,R_OP1_ROI,2.036515552815822,-5.12743,-1.1669194718675038
sub-27,ses-02,placebo,90,R_OP2-3_ROI,2.672400290998024,-4.39662,-0.9739227935851144
sub-27,ses-02,placebo,91,R_52_ROI,4.074669284699756,-3.70549,-0.791405047164967
sub-27,ses-02,placebo,92,R_RI_ROI,2.279383644441466,-4.20226,-0.9225950416510066
sub-27,ses-02,placebo,93,R_PFcm_ROI,2.036593605531578,-3.98302,-0.864696830424243
sub-27,ses-02,placebo,94,R_PoI2_ROI,4.251930371967861,-3.59673,-0.7626830554981963
sub-27,ses-02,placebo,96,R_AVI_ROI,1.988108345061668,1.86141,0.6787352195667884
sub-27,ses-02,placebo,97,R_AAIC_ROI,3.0410020112926843,0.990224,0.4486672071338417
sub-27,ses-02,placebo,98,R_FOP1_ROI,1.8392564059659031,-3.05674,-0.620079264765027
sub-27,ses-02,placebo,99,R_FOP3_ROI,3.0214615125820363,-2.94381,-0.5902560345431769
sub-27,ses-02,placebo,100,R_FOP2_ROI,3.807324035959776,-4.54499,-1.013105231095217
sub-27,ses-02,placebo,101,R_AIP_ROI,3.401725751213956,-2.43178,-0.45503608793471234
sub-27,ses-02,placebo,104,R_ProS_ROI,2.228771274282824,-3.40414,-0.7118227357565323
sub-27,ses-02,placebo,107,R_PBelt_ROI,1.4189239749763114,-3.54326,-0.7485623779106436
sub-27,ses-02,placebo,108,R_A5_ROI,0.7942291977433666,-2.42161,-0.45235033347304393
sub-27,ses-02,placebo,109,R_PHA1_ROI,3.772569776225528,0.452138,0.3065662361150299
sub-27,ses-02,placebo,110,R_PHA3_ROI,0.8462300958730208,-1.50459,-0.21017820402966358
sub-27,ses-02,placebo,111,R_STSda_ROI,3.707363690296294,2.00827,0.7175188872403995
sub-27,ses-02,placebo,112,R_STSdp_ROI,1.3308999861563031,1.1883,0.5009763025860968
sub-27,ses-02,placebo,113,R_STSvp_ROI,1.8373540114689069,5.92505,1.7518855893420369
sub-27,ses-02,placebo,116,R_TE1p_ROI,3.595368170883128,4.35846,1.3381711269914827
sub-27,ses-02,placebo,119,R_TE2p_ROI,4.426403327962869,-1.82795,-0.29557304795543565
sub-27,ses-02,placebo,120,R_PHT_ROI,3.035848885165275,-0.431966,0.073086760935197
sub-27,ses-02,placebo,121,R_TPOJ1_ROI,1.8509428828907213,-0.525685,0.04833688656026063
sub-27,ses-02,placebo,122,R_TPOJ2_ROI,4.176382340922304,-1.97171,-0.333538049077309
sub-27,ses-02,placebo,123,R_TPOJ3_ROI,1.244945460565026,-1.82381,-0.2944797319798892
sub-27,ses-02,placebo,124,R_DVT_ROI,2.9455666960131337,-2.85074,-0.5656775519721365
sub-27,ses-02,placebo,125,R_PGp_ROI,3.3405316680673147,-1.43986,-0.1930839182574121
sub-27,ses-02,placebo,126,R_IP2_ROI,1.5463574546347587,2.83395,0.935569402865806
sub-27,ses-02,placebo,127,R_IP0_ROI,2.7320321599933424,-1.55352,-0.2230999312478972
sub-27,ses-02,placebo,128,R_PFop_ROI,1.2349279975463865,-3.38876,-0.7077610933159758
sub-27,ses-02,placebo,129,R_PFm_ROI,3.3417031363629257,4.69038,1.4258265469439884
sub-27,ses-02,placebo,130,R_PGs_ROI,3.826371041803087,5.60532,1.6674493775397512
sub-27,ses-02,placebo,131,R_V6A_ROI,4.568559593530911,-4.45981,-0.9906103869413412
sub-27,ses-02,placebo,132,R_VMV1_ROI,3.745867263835319,-4.28055,-0.9432703333721493
sub-27,ses-02,placebo,133,R_VMV3_ROI,2.197375700876484,-4.1959,-0.9209154547900222
sub-27,ses-02,placebo,134,R_PHA2_ROI,4.241368518708043,1.33525,0.5397837379983068
sub-27,ses-02,placebo,135,R_V4t_ROI,2.691764623198863,-4.17245,-0.9147226384551035
sub-27,ses-02,placebo,136,R_FST_ROI,4.047237663009093,-3.95985,-0.858577958164965
sub-27,ses-02,placebo,137,R_V3CD_ROI,3.581902899016678,-4.06885,-0.8873633304679993
sub-27,ses-02,placebo,139,R_VMV2_ROI,4.581623047617393,-3.9542,-0.8570858723529271
sub-27,ses-02,placebo,140,R_31pd_ROI,4.384477097297494,5.72459,1.6989469129028971
sub-27,ses-02,placebo,141,R_31a_ROI,2.369842731041617,4.41875,1.3540928709928581
sub-27,ses-02,placebo,142,R_VVC_ROI,2.835943942387681,-3.54179,-0.7481741715135294
sub-27,ses-02,placebo,146,R_PoI1_ROI,2.066629366836352,-2.84553,-0.5643016639932483
sub-27,ses-02,placebo,147,R_Ig_ROI,4.4285942011444925,-4.50137,-1.0015858004543146
sub-27,ses-02,placebo,148,R_FOP5_ROI,1.8318196262051472,-0.0463236,0.17492951377772592
sub-27,ses-02,placebo,149,R_p10p_ROI,4.070144769222567,5.28343,1.5824427400110934
sub-27,ses-02,placebo,152,R_MBelt_ROI,1.167874673457833,-3.66894,-0.7817527044339954
sub-27,ses-02,placebo,153,R_LBelt_ROI,2.205146554455167,-3.75794,-0.8052563570483995
sub-27,ses-02,placebo,154,R_A4_ROI,3.241002755187277,-3.26927,-0.6762054590362551
sub-27,ses-02,placebo,155,R_STSva_ROI,2.8403702675856954,5.76435,1.7094469716438938
sub-27,ses-02,placebo,158,R_a32pr_ROI,3.689106615800658,0.384682,0.2887520519492182
sub-27,ses-02,placebo,159,R_p24_ROI,1.71033224548742,0.618795,0.3505780140224315
sub-27,ses-02,placebo,160,L_V1_ROI,3.766249785347936,-3.08391,-0.627254480962031
sub-27,ses-02,placebo,161,L_MST_ROI,0.7288097941808077,-4.14838,-0.9083660888098372
sub-27,ses-02,placebo,162,L_V6_ROI,1.2057479815332954,-4.4467,-0.9871482196854441
sub-27,ses-02,placebo,163,L_V2_ROI,3.6142976455487568,-3.99919,-0.8689671007925005
sub-27,ses-02,placebo,164,L_V3_ROI,0.9040954727105768,-3.85466,-0.8307987534626148
sub-27,ses-02,placebo,165,L_V4_ROI,4.219772675160689,-3.91286,-0.8461685577565284
sub-27,ses-02,placebo,166,L_V8_ROI,4.397336537589301,-4.25253,-0.9358706440883785
sub-27,ses-02,placebo,167,L_4_ROI,2.7449501828502765,-5.04562,-1.1453145974811623
sub-27,ses-02,placebo,168,L_FEF_ROI,2.729309036968921,-2.16418,-0.38436667850084116
sub-27,ses-02,placebo,169,L_PEF_ROI,1.0782452789107737,-1.36994,-0.17461902622596115
sub-27,ses-02,placebo,170,L_55b_ROI,-0.0091630409242088,1.21697,0.5085476477597481
sub-27,ses-02,placebo,171,L_V3A_ROI,2.187129395482068,-4.44376,-0.9863718068912155
sub-27,ses-02,placebo,172,L_RSC_ROI,1.1410193507605078,2.49715,0.8466252433092745
sub-27,ses-02,placebo,173,L_POS2_ROI,3.0590545707930548,3.22832,1.0397169925460594
sub-27,ses-02,placebo,174,L_V7_ROI,2.934339643177639,-4.40902,-0.977197459792065
sub-27,ses-02,placebo,175,L_IPS1_ROI,2.989302042555149,-3.5734,-0.7565219294814092
sub-27,ses-02,placebo,176,L_FFC_ROI,4.413331269808242,-2.95834,-0.5940932038969666
sub-27,ses-02,placebo,177,L_V3B_ROI,3.422875856019368,-4.212,-0.9251672391393694
sub-27,ses-02,placebo,178,L_LO1_ROI,3.844075571648386,-4.22727,-0.9291998321216386
sub-27,ses-02,placebo,179,L_LO2_ROI,3.610163143388693,-4.08422,-0.8914223320487116
sub-27,ses-02,placebo,180,L_PIT_ROI,3.5679889404727705,-3.88083,-0.8377098836751874
sub-27,ses-02,placebo,181,L_MT_ROI,4.284406667377318,-4.08727,-0.8922277943012277
sub-27,ses-02,placebo,182,L_A1_ROI,3.931298574537267,-3.71955,-0.7951180961060739
sub-27,ses-02,placebo,183,L_PSL_ROI,3.617410832955737,0.465444,0.3100801642238756
sub-27,ses-02,placebo,184,L_SFL_ROI,2.474896806680319,4.16656,1.2874930265790763
sub-27,ses-02,placebo,185,L_PCV_ROI,1.6928980812856047,-0.468708,0.06338371369521459
sub-27,ses-02,placebo,186,L_STV_ROI,2.5165682984876785,-0.710209,-0.0003933156309787376
sub-27,ses-02,placebo,187,L_7Pm_ROI,1.4322660054346108,3.03862,0.9896198812994025
sub-27,ses-02,placebo,188,L_7m_ROI,4.967479767158498,6.08153,1.793209764185879
sub-27,ses-02,placebo,189,L_POS1_ROI,3.628870727704976,3.99598,1.2424452393547498
sub-27,ses-02,placebo,190,L_v23ab_ROI,4.196979088913165,6.01881,1.776646291242335
sub-27,ses-02,placebo,191,L_31pv_ROI,0.9727833159357592,6.36514,1.8681071902304986
sub-27,ses-02,placebo,192,L_5m_ROI,5.885723729579697,-5.20963,-1.1886273397877734
sub-27,ses-02,placebo,193,L_5mv_ROI,3.4678992570520664,-3.78823,-0.8132555215168298
sub-27,ses-02,placebo,194,L_23c_ROI,2.460876670711498,-1.89323,-0.3128125810191244
sub-27,ses-02,placebo,195,L_5L_ROI,4.2730117889825525,-4.97604,-1.1269394946844178
sub-27,ses-02,placebo,196,L_24dv_ROI,5.758062825893669,-4.51501,-1.0051879332819604
sub-27,ses-02,placebo,197,L_7AL_ROI,2.5275641388640664,-3.94824,-0.8555119198857153
sub-27,ses-02,placebo,198,L_SCEF_ROI,1.5601061460552916,-2.55215,-0.48682411788073293
sub-27,ses-02,placebo,199,L_6ma_ROI,1.2401755633139118,-0.815416,-0.028177009795064288
sub-27,ses-02,placebo,200,L_7Am_ROI,4.787262734917535,-1.82064,-0.2936425794092413
sub-27,ses-02,placebo,201,L_7PL_ROI,5.662597197811197,-1.05702,-0.09198123997765408
sub-27,ses-02,placebo,202,L_7PC_ROI,4.084388269078658,-4.54799,-1.0138974890485115
sub-27,ses-02,placebo,203,L_LIPv_ROI,2.4166627578651125,-3.86824,-0.8343850411311947
sub-27,ses-02,placebo,204,L_VIP_ROI,3.267276553840339,-3.81149,-0.8193981615147067
sub-27,ses-02,placebo,205,L_1_ROI,4.301678388620489,-5.25407,-1.2003633209359095
sub-27,ses-02,placebo,206,L_2_ROI,2.275025235162232,-5.11736,-1.1642601260042782
sub-27,ses-02,placebo,207,L_3a_ROI,2.7056142219001917,-4.93447,-1.1159614403116
sub-27,ses-02,placebo,208,L_6d_ROI,1.701317860961815,-5.19707,-1.1853104198233138
sub-27,ses-02,placebo,209,L_6mp_ROI,5.339942575068433,-4.96094,-1.1229517963195021
sub-27,ses-02,placebo,210,L_6v_ROI,4.129085248527837,-4.33317,-0.9571665378729352
sub-27,ses-02,placebo,211,L_p24pr_ROI,3.639220631685036,-1.42166,-0.18827755334075869
sub-27,ses-02,placebo,212,L_33pr_ROI,2.2513948693733266,0.667102,0.3633352156723643
sub-27,ses-02,placebo,213,L_a24pr_ROI,2.8319512822210315,-2.27701,-0.41416350012424813
sub-27,ses-02,placebo,214,L_p32pr_ROI,3.183435737991899,-2.42679,-0.4537182988723992
sub-27,ses-02,placebo,215,L_d32_ROI,2.714790415908079,5.39992,1.6132061163375195
sub-27,ses-02,placebo,216,L_8BM_ROI,3.496795164003157,4.83691,1.4645230662427369
sub-27,ses-02,placebo,219,L_8Av_ROI,3.5669355913261405,6.45003,1.8905254494488892
sub-27,ses-02,placebo,220,L_8BL_ROI,2.326888944560045,6.55168,1.917369789766352
sub-27,ses-02,placebo,221,L_9p_ROI,0.5269114253976015,6.20043,1.8246095877347852
sub-27,ses-02,placebo,222,L_10d_ROI,3.606565624016556,6.20327,1.8253595919305707
sub-27,ses-02,placebo,223,L_8C_ROI,3.582963104856699,5.45579,1.627960600287708
sub-27,ses-02,placebo,224,L_44_ROI,2.3778783088225643,4.60135,1.4023149717500514
sub-27,ses-02,placebo,225,L_45_ROI,1.7820082632591627,5.1757,1.5539927569082872
sub-27,ses-02,placebo,226,L_47l_ROI,4.409276556852912,5.71482,1.696366792835001
sub-27,ses-02,placebo,228,L_IFJa_ROI,2.579197476989647,1.40106,0.5571632366337442
sub-27,ses-02,placebo,229,L_IFJp_ROI,2.1060888859672646,1.88867,0.6859342035023913
sub-27,ses-02,placebo,230,L_IFSp_ROI,2.204435898168567,3.49102,1.1090923806562163
sub-27,ses-02,placebo,231,L_IFSa_ROI,4.762340638070736,1.282,0.525721159327329
sub-27,ses-02,placebo,232,L_p9-46v_ROI,2.142968037410553,3.12656,1.0128436027703092
sub-27,ses-02,placebo,233,L_46_ROI,0.6968059539345971,-0.650158,0.015465311820117669
sub-27,ses-02,placebo,234,L_a9-46v_ROI,3.8284576402534825,3.63383,1.1468065000928798
sub-27,ses-02,placebo,242,L_LIPd_ROI,2.2544746151949666,0.362336,0.28285078654111173
sub-27,ses-02,placebo,243,L_6a_ROI,2.5375554481864224,-1.94449,-0.32634962858108346
sub-27,ses-02,placebo,244,L_i6-8_ROI,1.1716871111234948,4.88234,1.4765204925154605
sub-27,ses-02,placebo,245,L_s6-8_ROI,2.4246918523370877,5.23401,1.5693916106604884
sub-27,ses-02,placebo,246,L_OP4_ROI,0.8367391333210711,-4.36701,-0.9661032075860972
sub-27,ses-02,placebo,247,L_OP1_ROI,1.2860616568575878,-5.08156,-1.1548058477616303
sub-27,ses-02,placebo,248,L_OP2-3_ROI,3.795720887061726,-4.35556,-0.9630794230643565
sub-27,ses-02,placebo,249,L_52_ROI,3.234727229138402,-3.54366,-0.7486680123044163
sub-27,ses-02,placebo,250,L_RI_ROI,3.983527791690192,-4.11754,-0.9002216770499694
sub-27,ses-02,placebo,251,L_PFcm_ROI,0.910274793975667,-3.81303,-0.8198048539307312
sub-27,ses-02,placebo,252,L_TA2_ROI,1.5396867433947934,-3.20893,-0.6602705107356579
sub-27,ses-02,placebo,253,L_FOP4_ROI,2.0351370281809387,-1.35189,-0.1698522742069725
sub-27,ses-02,placebo,254,L_MI_ROI,2.0076394231430656,-1.32795,-0.16353005573968218
sub-27,ses-02,placebo,256,L_FOP1_ROI,2.546003297462847,-3.33155,-0.6926527341466493
sub-27,ses-02,placebo,257,L_FOP3_ROI,2.1859794392108225,-2.93563,-0.5880958111905271
sub-27,ses-02,placebo,258,L_FOP2_ROI,1.5362025563905048,-4.40487,-0.9761015029566742
sub-27,ses-02,placebo,259,L_PFt_ROI,1.1822021046777302,-3.10661,-0.6332492328086261
sub-27,ses-02,placebo,262,L_H_ROI,2.821055862540978,0.746789,0.38437943551375786
sub-27,ses-02,placebo,263,L_ProS_ROI,1.5371161229765362,-3.08563,-0.6277087088552532
sub-27,ses-02,placebo,265,L_PBelt_ROI,2.9823513499069274,-3.49612,-0.7361133646045424
sub-27,ses-02,placebo,266,L_A5_ROI,3.1974931896839154,-1.59143,-0.2331114309176956
sub-27,ses-02,placebo,268,L_PHA3_ROI,1.5613807233910837,-0.846308,-0.03633515402612238
sub-27,ses-02,placebo,269,L_STSda_ROI,1.7569275275434717,2.16619,0.7592233459018229
sub-27,ses-02,placebo,270,L_STSdp_ROI,2.7450450356163123,2.72775,0.90752347131918
sub-27,ses-02,placebo,271,L_STSvp_ROI,2.8141308012760957,6.09215,1.7960143573405416
sub-27,ses-02,placebo,273,L_TE1p_ROI,3.438902498329728,5.11563,1.5381291118234868
sub-27,ses-02,placebo,276,L_TE2p_ROI,3.721977482818108,-1.00506,-0.07825933222659298
sub-27,ses-02,placebo,277,L_PHT_ROI,2.7331342329859507,0.107304,0.21550040975957568
sub-27,ses-02,placebo,278,L_TPOJ1_ROI,1.8752447353300965,-0.683581,0.006638765962463422
sub-27,ses-02,placebo,279,L_TPOJ2_ROI,3.973842515429225,-1.94369,-0.32613835979353817
sub-27,ses-02,placebo,280,L_TPOJ3_ROI,4.785313825362512,-1.92915,-0.3222985495799041
sub-27,ses-02,placebo,281,L_DVT_ROI,1.6329814687547046,-2.82046,-0.5576810283635505
sub-27,ses-02,placebo,282,L_PGp_ROI,2.3444126063606987,-1.29698,-0.15535131280183845
sub-27,ses-02,placebo,283,L_IP2_ROI,4.459901089007326,3.24056,1.042949404995501
sub-27,ses-02,placebo,284,L_IP1_ROI,2.8323545147814966,4.30382,1.323741468802145
sub-27,ses-02,placebo,285,L_IP0_ROI,2.0159224258722657,-1.0841,-0.09913268843605928
sub-27,ses-02,placebo,286,L_PFop_ROI,1.9180789093212527,-3.07593,-0.6251470748062675
sub-27,ses-02,placebo,287,L_PF_ROI,2.6373444112854685,-0.701412,0.001929848774065213
sub-27,ses-02,placebo,288,L_PFm_ROI,0.8261126884551245,5.5665,1.65719755962412
sub-27,ses-02,placebo,289,L_PGs_ROI,3.6308022583282185,5.77273,1.7116600121934298
sub-27,ses-02,placebo,290,L_V6A_ROI,4.377217806451571,-4.48494,-0.997246867730105
sub-27,ses-02,placebo,291,L_VMV1_ROI,4.583484564648966,-4.21048,-0.9247658284430335
sub-27,ses-02,placebo,292,L_VMV3_ROI,1.907047062202908,-4.17214,-0.9146407717999295
sub-27,ses-02,placebo,293,L_PHA2_ROI,0.6305845997267118,2.91235,0.9562737440452361
sub-27,ses-02,placebo,294,L_V4t_ROI,4.564337823672065,-4.2133,-0.9255105509191305
sub-27,ses-02,placebo,295,L_V3CD_ROI,4.102036428225272,-4.00965,-0.871729440189654
sub-27,ses-02,placebo,296,L_LO3_ROI,5.342000892877743,-4.17645,-0.9157789823928294
sub-27,ses-02,placebo,297,L_VMV2_ROI,4.050012424867991,-3.84274,-0.8276508485281913
sub-27,ses-02,placebo,298,L_31pd_ROI,2.4071546510070143,6.16807,1.8160637652785816
sub-27,ses-02,placebo,299,L_31a_ROI,2.1146574584842472,4.721,1.433912859787281
sub-27,ses-02,placebo,300,L_VVC_ROI,2.599376603329011,-3.51311,-0.7406001854800337
sub-27,ses-02,placebo,304,L_PoI1_ROI,3.0391622800674085,-2.74341,-0.5373332032631029
sub-27,ses-02,placebo,305,L_Ig_ROI,4.160769361751971,-4.4364,-0.9844281340457995
sub-27,ses-02,placebo,306,L_p10p_ROI,3.817474813055976,5.00252,1.5082583461244388
sub-27,ses-02,placebo,310,L_LBelt_ROI,3.271201129394112,-3.72311,-0.7960582422106501
sub-27,ses-02,placebo,311,L_A4_ROI,3.088271287031936,-3.09605,-0.6304604848130294
sub-27,ses-02,placebo,315,L_a32pr_ROI,2.358013262937864,0.440741,0.303556448150464
sub-27,ses-02,placebo,316,L_p24_ROI,2.730146890328563,0.577411,0.33964907964271807
sub-28,ses-01,verum,1,R_V1_ROI,3.8667932139906194,-3.203,-0.6587044808479791
sub-28,ses-01,verum,2,R_MST_ROI,1.9638968339837428,-4.11376,-0.8992234320288183
sub-28,ses-01,verum,3,R_V6_ROI,2.924937858061419,-4.46373,-0.9916456040003127
sub-28,ses-01,verum,4,R_V2_ROI,3.249669931993721,-4.01526,-0.8732109625623147
sub-28,ses-01,verum,5,R_V3_ROI,3.4897403844080577,-3.78511,-0.8124315732454035
sub-28,ses-01,verum,6,R_V4_ROI,1.8597302536396425,-4.05539,-0.8838087331175511
sub-28,ses-01,verum,7,R_V8_ROI,2.5291031536433266,-4.28174,-0.9435845956936227
sub-28,ses-01,verum,8,R_4_ROI,1.3672261310821372,-5.06423,-1.1502292376514325
sub-28,ses-01,verum,9,R_3b_ROI,3.633678465202277,-5.05489,-1.147762674556842
sub-28,ses-01,verum,10,R_FEF_ROI,2.555720875393286,-2.28772,-0.41699186101750957
sub-28,ses-01,verum,11,R_PEF_ROI,3.809198194108712,-1.72122,-0.2673871508370608
sub-28,ses-01,verum,12,R_55b_ROI,2.543362317958987,-0.452943,0.06754702923977729
sub-28,ses-01,verum,13,R_V3A_ROI,3.073122736814529,-4.45055,-0.9881649507255054
sub-28,ses-01,verum,14,R_RSC_ROI,2.0981742178178115,2.29506,0.7932561067155113
sub-28,ses-01,verum,15,R_POS2_ROI,2.967940795927365,2.89452,0.9515650909428224
sub-28,ses-01,verum,16,R_V7_ROI,2.25303327743377,-4.41102,-0.9777256317609279
sub-28,ses-01,verum,18,R_V3B_ROI,2.537037659314473,-4.20064,-0.9221672223562275
sub-28,ses-01,verum,21,R_MT_ROI,2.069562526222068,-4.00105,-0.8694583007235431
sub-28,ses-01,verum,22,R_A1_ROI,1.9109705052435968,-3.74973,-0.8030882111162169
sub-28,ses-01,verum,23,R_PSL_ROI,2.7892439544245247,-1.35183,-0.1698364290479066
sub-28,ses-01,verum,24,R_SFL_ROI,3.4854912662122075,3.2639,1.0491131718721323
sub-28,ses-01,verum,25,R_PCV_ROI,1.844370534738856,-0.854062,-0.03838287674940429
sub-28,ses-01,verum,26,R_STV_ROI,2.72343519894927,-0.864429,-0.04112065615000573
sub-28,ses-01,verum,27,R_7Pm_ROI,2.561416959573636,1.9777,0.7094457786963283
sub-28,ses-01,verum,28,R_7m_ROI,2.557071746345956,5.84617,1.7310544868900795
sub-28,ses-01,verum,29,R_POS1_ROI,2.000712752352204,3.03417,0.9884446986686823
sub-28,ses-01,verum,30,R_v23ab_ROI,2.678684485029423,5.90524,1.7466540459904487
sub-28,ses-01,verum,31,R_d23ab_ROI,2.7814847219149725,5.86333,1.7355862023829243
sub-28,ses-01,verum,32,R_31pv_ROI,2.692761776402677,6.11841,1.802949255291713
sub-28,ses-01,verum,33,R_5m_ROI,1.8687428358815197,-5.23916,-1.1964257989080358
sub-28,ses-01,verum,34,R_5mv_ROI,2.950941111885233,-3.92286,-0.8488094176008436
sub-28,ses-01,verum,35,R_23c_ROI,3.126642923310832,-1.66113,-0.2515182240325716
sub-28,ses-01,verum,36,R_5L_ROI,2.463394043652647,-5.0083,-1.1354589085421782
sub-28,ses-01,verum,37,R_24dd_ROI,2.546490178181398,-5.21342,-1.189628225668769
sub-28,ses-01,verum,38,R_24dv_ROI,2.7348620045046514,-4.66213,-1.0440402633115238
sub-28,ses-01,verum,39,R_7AL_ROI,2.4941277851354573,-4.13469,-0.9047507516829697
sub-28,ses-01,verum,40,R_SCEF_ROI,2.935595152486741,-2.7008,-0.5260804994664764
sub-28,ses-01,verum,41,R_6ma_ROI,3.1477237551275623,-1.12373,-0.10959841599907985
sub-28,ses-01,verum,42,R_7Am_ROI,2.2952949839921897,-2.25984,-0.4096291437715591
sub-28,ses-01,verum,43,R_7PL_ROI,2.852091849133885,-1.3441,-0.16779504438825105
sub-28,ses-01,verum,44,R_VIP_ROI,3.620588706610112,-4.08775,-0.8923545555737546
sub-28,ses-01,verum,45,R_1_ROI,2.7481317938366088,-5.25274,-1.2000120865766157
sub-28,ses-01,verum,46,R_2_ROI,2.1825298013209173,-5.15807,-1.1750110664304851
sub-28,ses-01,verum,47,R_3a_ROI,2.0479534475904746,-4.96991,-1.1253206475998525
sub-28,ses-01,verum,48,R_6d_ROI,2.6288762653952764,-5.20503,-1.1874125442593886
sub-28,ses-01,verum,49,R_6mp_ROI,1.6023889179421544,-4.93261,-1.1154702403805576
sub-28,ses-01,verum,50,R_6v_ROI,2.3800058340980965,-4.1906,-0.9195157990725352
sub-28,ses-01,verum,51,R_33pr_ROI,1.7069751747796615,0.371024,0.2851451655738527
sub-28,ses-01,verum,52,R_a24pr_ROI,3.0995798191811046,-2.34795,-0.43289775985981915
sub-28,ses-01,verum,53,R_a24_ROI,4.142790655214402,4.6967,1.4274955703655954
sub-28,ses-01,verum,54,R_d32_ROI,2.849006288387982,4.45266,1.3630480267249305
sub-28,ses-01,verum,55,R_p32_ROI,2.73901684923416,3.82586,1.197518931683262
sub-28,ses-01,verum,58,R_8Av_ROI,3.0300723577690865,5.93318,1.754032608395465
sub-28,ses-01,verum,59,R_8Ad_ROI,2.846403633570502,5.61826,1.670866650178295
sub-28,ses-01,verum,60,R_9m_ROI,2.227633468127664,6.17955,1.8190954723798554
sub-28,ses-01,verum,61,R_8BL_ROI,2.880036481150109,6.59481,1.9287598182748829
sub-28,ses-01,verum,62,R_9p_ROI,2.7921817422989053,6.06785,1.789597067918856
sub-28,ses-01,verum,63,R_10d_ROI,4.0061483659793735,6.24994,1.837684484823989
